haul_id,diverse,naturmaterial,plast,metall,glas,gummi,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup,fishery,var,depth
2014_3_8_4_57.7_11.2,0,0,0,0,0,0,3,8,4,2014,57.660250000000005,11.1766,271.93773113567073,6397.318635138754,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,222
2014_3_80_40_56.4_12.6,0,0,0.0284754401136003,0,0,0,3,80,40,2014,56.3503,12.574,350.0843775164256,6247.710814918784,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0702359644669643,0,0,biomass_density,235
2014_3_82_41_56.4_12.3,0,0,0.0555972534956773,0,0,0,3,82,41,2014,56.3844,12.263449999999999,331.0501120971651,6252.224598835338,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0.0555972534956773,0,biomass_density,228
2014_3_84_42_56.6_12.6,0,0,0,0,0,0,3,84,42,2014,56.55265,12.5791,351.19277507537623,6270.214555516146,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06148,0,0,biomass_density,234
2014_3_86_43_56.8_12.2,0,0,0,0,0,0,3,86,43,2014,56.8307,12.230699999999999,331.0341142182262,6301.959556316633,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0712284960458841,0,0,biomass_density,225
2014_3_88_44_56.9_12.3,0,0,0.551523947750363,0,0,0,3,88,44,2014,56.88565,12.27985,334.27525933575885,6307.953116664709,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0689,0,0,biomass_density,233
2014_3_89_45_57.8_11,0,0,0,0,0,0,3,89,45,2014,57.819,11.0339,264.4666459964586,6415.463083328214,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0716047028911969,0,0,biomass_density,209
2015_1_101_27_56.8_11.9,0,0,0,0,0,0,1,101,27,2015,56.79285,11.8573,308.0666663108318,6298.733319988561,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0763541097698445,0,0,biomass_density,208
2015_1_114_28_56.3_11.9,0,0,0,0,0,0,1,114,28,2015,56.348200000000006,11.94385,311.14641371368816,6249.028677689528,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06926,0,0,biomass_density,229
2015_1_116_29_56.4_12.3,0,0.187698527288478,0,0,0,0,1,116,29,2015,56.3876,12.2599,330.8451957245141,6252.589342110484,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,0,0,biomass_density,228
2015_1_117_30_56.3_12.6,0,0,0.557952931533074,0,0,0,1,117,30,2015,56.34685,12.5831,350.6330995628431,6247.307158421459,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0716906350686122,0,0,biomass_density,234
2015_1_119_31_56.6_12.6,0,6.07813547954393,1.97015425888665,0,2.6268723451822,0,1,119,31,2015,56.55735,12.5939,352.12062282452695,6270.705532954387,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071568,1.97015425888665,0,biomass_density,236
2015_1_133_34_56.6_11.8,0,0,0.0136757747326386,0,0,0,1,133,34,2015,56.607,11.82545,305.1639021542948,6278.148757831835,utanför ANSSE-area,NA,Utanför ANSSE-area,0.073122,0,0.0136757747326386,biomass_density,228
2015_1_144_35_56.8_12.2,0,0,0,0,0,0,1,144,35,2015,56.828500000000005,12.226949999999999,330.79545964780533,6301.724051846173,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0,biomass_density,224
2015_1_147_37_57_12.2,0,0,0,0,0,0,1,147,37,2015,57.03015,12.200949999999999,330.1287214035419,6324.224301359854,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072723,0,0,biomass_density,229
2015_1_149_38_56.9_12.3,0,0,0.0137508078599618,0,0,0,1,149,38,2015,56.88535,12.280149999999999,334.2922031070506,6307.919010760366,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072723,0,0.0137508078599618,biomass_density,233
2015_1_158_39_57.2_12.1,0,0,0,0,0,0,1,158,39,2015,57.204899999999995,12.0541,322.0598973481972,6344.0415002881155,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,232
2015_1_159_40_57.1_11.8,0,0,0.276211879621841,0,0,0,1,159,40,2015,57.119749999999996,11.8411,308.76008733021644,6335.145171635238,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.079649,0.276211879621841,0,biomass_density,206
2015_1_162_41_57.2_11.7,0,0,0.158332233803932,0,0,0,1,162,41,2015,57.2009,11.660150000000002,298.2529442059899,6344.694388815131,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0.158332233803932,biomass_density,181
2015_1_164_42_57.3_11.6,0,0,0,0,0,0,1,164,42,2015,57.331,11.581399999999999,294.22549768739566,6359.4024127074335,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.073899,0,0,biomass_density,189
2015_1_171_43_58.1_11.1,0,0,0.58055152394775,0,0,0,1,171,43,2015,58.07935,11.07,268.2950616677186,6444.293459744661,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0,0.58055152394775,biomass_density,93
2015_1_173_44_57.9_11.2,0,0,0,0,0,0,1,173,44,2015,57.8853,11.19345,274.35102563197154,6422.292785135478,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,189
2015_1_175_45_57.7_11.3,0,0,0,0,0,0,1,175,45,2015,57.74525,11.317599999999999,280.85753312345435,6406.307277247892,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,0,0,biomass_density,161
2015_1_176_46_57.7_11.5,0,0,0,0,0,0,1,176,46,2015,57.72,11.5198,292.7396075735174,6402.861916231855,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.075372,0,0,biomass_density,215
2015_1_178_47_58.1_10.7,0,0,0,0,0,0,1,178,47,2015,58.09115,10.73295,248.5219636042547,6446.813246457799,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.08268,0,0,biomass_density,2
2015_1_41_12_57.8_10.6,0.700525394045534,29.2761237594863,3.4734384121424413,0,1.78050204319907,1.86806771745476,1,41,12,2015,57.8317,10.5999,238.8057086859146,6418.469345335855,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,3.4734384121424413,0,biomass_density,136
2015_1_52_13_57.5_10.9,6.90873717019714,0,5.320521728772511,0,0,0,1,52,13,2015,57.45705,10.85885,251.61712726101888,6375.836463873373,utanför ANSSE-area,NA,Utanför ANSSE-area,0.050371,0.0794107720712315,5.24111095670128,biomass_density,222
2015_1_54_14_57.7_11,0,0,0,0,0,0,1,54,14,2015,57.6662,10.972249999999999,259.7961965919277,6398.6865544400425,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0,biomass_density,229
2015_1_55_15_57.8_11,1.03401360544218,0,0.0136054421768707,0.0136054421768707,0,0,1,55,15,2015,57.8187,11.0287,264.15608934836894,6415.447839730092,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0735,0,0,biomass_density,207
2015_1_57_16_57.9_11,0.101525419426889,0,0,0.0126906774283611,0,0,1,57,16,2015,57.87005,10.982099999999999,261.73020246829134,6421.322002117016,utanför ANSSE-area,NA,Utanför ANSSE-area,0.078798000000000007,0,0,biomass_density,172
2015_1_67_17_58.6_10.8,0,0,1.527102921688652,0,0,0,1,67,17,2015,58.647149999999996,10.83325,258.2638058102124,6508.274600152539,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.079235,1.51448223638544,0.012620685303212,biomass_density,167
2015_1_68_18_58.6_10.9,0,0,0.659717640849716,0,0,0,1,68,18,2015,58.5834,10.89775,261.5687551231238,6500.953949438979,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0,0.659717640849716,biomass_density,173
2015_1_70_19_58.5_10.8,0,0,0.131257711390544,0,0,0,1,70,19,2015,58.5278,10.84445,258.0900456567734,6494.961413923657,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.076186,0,0.131257711390544,biomass_density,150
2015_1_71_20_58.5_11.1,0,0,0.30086704411804915,0,0,0,1,71,20,2015,58.477450000000005,11.12965,274.3576038892539,6488.368479100209,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.073122,0.0273515494652772,0.273515494652772,biomass_density,198
2015_1_72_21_58.4_11,0,0,5.712617796680846,0,0,0,1,72,21,2015,58.390550000000005,11.0445,268.8274582293298,6478.992646393216,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071946,5.698718483306926,0.0138993133739193,biomass_density,190
2015_1_85_22_58.4_10.8,0,0,0,0,0,0,1,85,22,2015,58.3545,10.84575,256.9728814953958,6475.684327778361,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.081351,0,0,biomass_density,97
2015_1_86_23_58.3_11,0,0,0,0,0,0,1,86,23,2015,58.311949999999996,10.985700000000001,264.8712795065702,6470.454770593235,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.082202,0,0,biomass_density,129
2015_1_96_24_57.4_11.3,0,0,0.1641092967916632,0,0,0,1,96,24,2015,57.384249999999994,11.31815,278.7095054198096,6366.1522988153365,utanför ANSSE-area,NA,Utanför ANSSE-area,0.073122,0.136757747326386,0.0273515494652772,biomass_density,222
2015_1_98_25_57.2_11.4,0,0,0,1.00440683498851,0,0,1,98,25,2015,57.17485,11.4461,285.1784417635526,6342.451141114353,utanför ANSSE-area,NA,Utanför ANSSE-area,0.079649,0,0,biomass_density,186
2015_1_99_26_56.9_11.7,0.75624900493552,0,0,0,0,0,1,99,26,2015,56.93855,11.6789,297.9636090187663,6315.45518097847,utanför ANSSE-area,NA,Utanför ANSSE-area,0.075372,0,0,biomass_density,206
2015_3_101_46_57.9_11.3,0,0,0,0,0,0,3,101,46,2015,57.88735,11.25715,278.1373809556493,6422.309921815992,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.083568,0,0,biomass_density,141
2015_3_23_11_57.9_10.3,0,0,0,0,0,0,3,23,11,2015,57.8787,10.251650000000001,218.5205159369015,6425.092745187788,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074162,0,0,biomass_density,168
2015_3_24_12_58_10.5,0,0,0,0,0,0,3,24,12,2015,58.039199999999994,10.53635,236.56285438144963,6441.787359069165,utanför ANSSE-area,NA,Utanför ANSSE-area,0.079235,0,0,biomass_density,96
2015_3_26_13_58.4_10.6,5.74628325508607,0,0,0,0,0,3,26,13,2015,58.38665,10.573250000000002,241.28089086040114,6480.276356042267,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.081792,0,0,biomass_density,5
2015_3_28_14_58.7_10.9,0,0,0.0295072292711714,0,0,0,3,28,14,2015,58.65835,10.87235,260.6071677233497,6509.3798217911535,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.067780000000000007,0.0295072292711714,0,biomass_density,179
2015_3_34_15_57.6_10.8,0,0,1.0834066072101511,0,0,0,3,34,15,2015,57.640950000000004,10.761050000000001,247.0346141871102,6396.64734324073,utanför ANSSE-area,NA,Utanför ANSSE-area,0.063688,1.06770506217812,0.0157015450320312,biomass_density,234
2015_3_36_16_57.5_10.9,0,0,0,0,0,0,3,36,16,2015,57.45585,10.855,251.3782252972176,6375.717113557516,utanför ANSSE-area,NA,Utanför ANSSE-area,0.070392,0,0,biomass_density,222
2015_3_37_17_57.5_11,0,0,0,0,0,0,3,37,17,2015,57.5385,11.035499999999999,262.73459807938036,6384.262227297467,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0689,0,0,biomass_density,222
2015_3_40_18_57.6_11.4,0,0,0,0,0,0,3,40,18,2015,57.60995,11.373249999999999,283.36128966623136,6391.078832428473,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07038,0,0,biomass_density,201
2015_3_41_19_57.7_11.3,0,0,5.861969390701706,0,0,0,3,41,19,2015,57.74975,11.31375,280.65582464406634,6406.820278687561,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,5.48657233612475,0.375397054576956,biomass_density,164
2015_3_45_20_58_10.7,0,0,0,0,0,0,3,45,20,2015,57.98205,10.723749999999999,247.21061397900073,6434.7159798966195,utanför ANSSE-area,NA,Utanför ANSSE-area,0.080086,0,0,biomass_density,32
2015_3_47_21_58.1_10.9,0,0,0,0,0,0,3,47,21,2015,58.1066,10.861,256.1682313706767,6448.060966660785,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.079649,0,0,biomass_density,5
2015_3_48_22_58.3_11,0,0,0.728194955366671,0,0,0,3,48,22,2015,58.2675,11.02275,266.7474188047735,6465.382232980156,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.079649,0,0.728194955366671,biomass_density,130
2015_3_52_23_57.8_10.9,0,0,0,0,0,0,3,52,23,2015,57.8064,10.92975,258.2015960429819,6414.429325617544,utanför ANSSE-area,NA,Utanför ANSSE-area,0.065797,0,0,biomass_density,203
2015_3_54_24_57.7_11,0,0,0.393429723615619,0,0,0,3,54,24,2015,57.66565,10.97325,259.85215354274754,6398.621844054006,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071169,0.393429723615619,0,biomass_density,229
2015_3_55_25_57.5_10.8,0,0,0.06706188470720789,0,0,0,3,55,25,2015,57.546350000000004,10.84985,251.68542643330275,6385.799640973569,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074558,0.0536495077657663,0.0134123769414416,biomass_density,228
2015_3_57_26_57.2_11.4,0,0,0.227172335457815,0,0,0,3,57,26,2015,57.17275,11.44685,285.21156472636665,6342.215193308173,utanför ANSSE-area,NA,Utanför ANSSE-area,0.079235,0,0.227172335457815,biomass_density,186
2015_3_62_27_56.6_11.8,0,0,0.0278976465766537,0,0,0,3,62,27,2015,56.604200000000006,11.8256,305.1586820372558,6277.836857188319,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0716906350686122,0,0.0278976465766537,biomass_density,230
2015_3_64_28_56.3_11.9,0,0,0,0,0,0,3,64,28,2015,56.349050000000005,11.93245,310.44643271552064,6249.154588953181,utanför ANSSE-area,NA,Utanför ANSSE-area,0.067780000000000007,0,0,biomass_density,229
2015_3_70_31_56.4_12.6,0,72.1374364106413,0.389180774469741,0,0,0,3,70,31,2015,56.35025,12.573799999999999,350.0718250665507,6247.705687459619,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0.389180774469741,biomass_density,235
2015_3_72_32_56.4_12.3,0,0,0,0,0,0,3,72,32,2015,56.384,12.2593,330.7921997403365,6252.190300157389,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,228
2015_3_74_33_56.6_12.6,0,0,0,0,2.4810274372446,0,3,74,33,2015,56.55215,12.5765,351.0310316826347,6270.164560839944,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06852,0,0,biomass_density,234
2015_3_76_34_56.8_12.2,0,0,0.1250938203652743,0,0,0,3,76,34,2015,56.82935,12.229600000000001,330.96093595562047,6301.8120723733155,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0.0138993133739193,biomass_density,224
2015_3_77_35_56.9_12.3,0,0,0,0,0,0,3,77,35,2015,56.881299999999996,12.284500000000001,334.53924741288057,6307.457862403508,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06852,0,0,biomass_density,233
2015_3_81_36_56.8_11.9,0,1.24026916479747,0,0,4.61802348594801,0,3,81,36,2015,56.792100000000005,11.8591,308.17272248915265,6298.644839806016,utanför ANSSE-area,NA,Utanför ANSSE-area,0.07579,0,0,biomass_density,209
2015_3_83_37_56.9_11.7,0,0,0,0,0,0,3,83,37,2015,56.93775,11.679549999999999,297.9988062281962,6315.3642681429665,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071169,0,0,biomass_density,206
2015_3_84_38_57.1_11.8,0,0,0,0,0,0,3,84,38,2015,57.119150000000005,11.841650000000001,308.7902773452362,6335.076880343846,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,206
2015_3_87_39_57.2_12.1,0,0,0,0,0,0,3,87,39,2015,57.2051,12.05465,322.09406909372177,6344.062315465347,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06852,0,0,biomass_density,230
2015_3_88_40_57_12.2,0,0,0,0,0,0,3,88,40,2015,57.03135,12.201350000000001,330.1584648196552,6324.356820111664,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07038,0,0,biomass_density,230
2015_3_91_41_57.2_11.7,0,0,0,0,0,0,3,91,41,2015,57.196,11.659600000000001,298.1929944864356,6344.150938522375,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.077947,0,0,biomass_density,174
2015_3_93_42_57.3_11.6,0,0,0,0,0,0,3,93,42,2015,57.3325,11.5816,294.245920543281,6359.568665439937,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,190
2015_3_95_43_57.4_11.3,0,0,0,0,0,0,3,95,43,2015,57.388000000000005,11.3186,278.75914119171733,6366.567930728078,utanför ANSSE-area,NA,Utanför ANSSE-area,0.05186,0,0,biomass_density,222
2015_3_96_44_57.7_11.2,0,0,0,0,0,0,3,96,44,2015,57.65975,11.17685,271.9494941262648,6397.262183202402,utanför ANSSE-area,NA,Utanför ANSSE-area,0.059892,0,0,biomass_density,222
2015_3_98_45_57.8_11,0,0,2.94521892794031,0,0,0,3,98,45,2015,57.816050000000004,11.02085,263.6728744698168,6415.180524097928,utanför ANSSE-area,NA,Utanför ANSSE-area,0.05093,0,2.94521892794031,biomass_density,210
2016_1_104_28_57.3_11.6,0,0,0.485653532145013,0,0,0,1,104,28,2016,57.33225,11.5814,294.2324900029834,6359.541460853371,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.076186,0.485653532145013,0,biomass_density,189
2016_1_105_29_57.2_12.1,0,0,0.1015965166908564,0,0,0,1,105,29,2016,57.203649999999996,12.0552,322.1203022064057,6343.899554855241,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0689,0.0870827285921626,0.0145137880986938,biomass_density,232
2016_1_107_30_57.1_11.8,0,0,0.9433962264150948,0,0,0,1,107,30,2016,57.1222,11.843,308.8876907018187,6335.412402019705,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.0689,0,0.9433962264150948,biomass_density,206
2016_1_109_31_57.2_11.4,0,0,0.14671361502347438,0,0,0,1,109,31,2016,57.17655,11.4451,285.1278986874279,6342.643385718731,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074976,0.133376013657704,0.0133376013657704,biomass_density,185
2016_1_121_34_56.6_11.8,0,0,0,0,0,0,1,121,34,2016,56.60925,11.82715,305.2797807794417,6278.394221799285,utanför ANSSE-area,NA,Utanför ANSSE-area,0.0735,0,0,biomass_density,227
2016_1_131_35_56.3_11.9,0,0,0,0,0,0,1,131,35,2016,56.34895,11.9337,310.5231496202998,6249.140020976769,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06926,0,0,biomass_density,229
2016_1_132_36_56.4_12.3,0,0,0.0143595634692705,0,0,0,1,132,36,2016,56.38605,12.2594,330.80746375540537,6252.418126856925,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0,0.0143595634692705,biomass_density,228
2016_1_134_37_56.4_12.6,2.87191269385411,0,0.0143595634692705,0,0,0,1,134,37,2016,56.35235,12.570250000000001,349.8607553103613,6247.947085476925,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0,0.0143595634692705,biomass_density,235
2016_1_136_38_56.5_12.6,0,0,0,0,0,0,1,136,38,2016,56.54875,12.564,350.24942789245506,6269.813447766432,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06742,0,0,biomass_density,235
2016_1_145_39_57_12.2,0,0.341894368315965,0.0136757747326386,0,0,0,1,145,39,2016,57.032650000000004,12.199850000000001,330.07339925268747,6324.505193512459,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.073122,0,0.0136757747326386,biomass_density,229
2016_1_147_40_56.9_12.3,0,0,0,0,0,0,1,147,40,2016,56.887,12.27825,334.1837900299943,6308.107200413027,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06926,0,0,biomass_density,233
2016_1_149_41_56.8_12.2,0,0,0,0,0,0,1,149,41,2016,56.82665,12.2243,330.6254610984144,6301.524777935223,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.06964,0,0,biomass_density,224
2016_1_150_42_56.8_11.9,0,0,0,0,0,0,1,150,42,2016,56.79485,11.85275,307.79913306642095,6298.968578608232,utanför ANSSE-area,NA,Utanför ANSSE-area,0.074558,0,0,biomass_density,215
2016_1_155_43_56.9_11.7,0,0,0,0,0,0,1,155,43,2016,56.9366,11.6801,298.0260315146114,6315.234717776809,utanför ANSSE-area,NA,Utanför ANSSE-area,0.06852,0,0,biomass_density,203
2016_1_156_44_57.2_11.7,0,0,0,0,0,0,1,156,44,2016,57.19845,11.65975,298.21542254568647,6344.423033840677,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.071946,0,0,biomass_density,180
2016_1_158_45_57.4_11.3,0,0,0,0,0,0,1,158,45,2016,57.3845,11.3185,278.7320363570428,6366.178965796212,utanför ANSSE-area,NA,Utanför ANSSE-area,0.065455,0,0,biomass_density,224
2016_1_161_46_57.8_11.3,0,0,0,0,0,0,1,161,46,2016,57.7804,11.262,277.76679618761574,6410.398237947474,ANS-SE-AA-B_Kattegatt,NA,ANS-SE-SR-Nordsjon,0.081351,0,0,biomass_density,195
2016_1_39_12_57.8_10.6,0,0,0.8756567425569177,0,7.42981478533142,0,1,39,12,2016,57.83125,10.6147,239.68025691469919,6418.362231385912,utanför ANSSE-area,NA,Utanför ANSSE-area,0.075372,0.451095897680836,0.4245608448760817,biomass_density,134
2016_1_49_13_58.7_10.8,0,0,0.0634533871418056,0,0,0,1,49,13,2016,58.6506,10.8315,258.1862412930636,6508.6645842670005,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.078798000000000007,0,0.0634533871418056,biomass_density,157
2016_1_51_14_58.7_10.9,0,0,0,0,0,0,1,51,14,2016,58.658500000000004,10.8723,260.60529836960535,6509.396682162353,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.072345,0,0,biomass_density,179
2016_1_52_15_58.6_10.9,0,0,0,0,0,0,1,52,15,2016,58.580749999999995,10.8964,261.4723076818011,6500.664035245249,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071568,0,0,biomass_density,177
2016_1_54_16_58.5_10.8,0,0,0,0,0,0,1,54,16,2016,58.5292,10.844,258.07351944049486,6495.118728530973,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.06852,0,0,biomass_density,151
2016_1_55_17_58.5_11.1,0,0,0,0,0,0,1,55,17,2016,58.482749999999996,11.1289,274.3479129487183,6488.960497979812,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071169,0,0,biomass_density,202
2016_1_64_18_57.9_11,0,0,0.1622897609914431,0.295072292711714,0,0,1,64,18,2016,57.870149999999995,10.9804,261.6301227219479,6421.339116977263,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.067780000000000007,0.0295072292711714,0.0147536146355857,biomass_density,171
2016_1_66_19_57.8_11,0,0,0,0,0,0,1,66,19,2016,57.816599999999994,11.02175,263.7298897376656,6415.23854725656,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071946,0,0,biomass_density,210
2016_1_67_20_57.7_11,0,0,0,0,0,0,1,67,20,2016,57.6654,10.9732,259.84752002178334,6398.594218948182,utanför ANSSE-area,NA,Utanför ANSSE-area,0.072723,0,0,biomass_density,229
2016_1_69_21_57.5_10.9,0,0,4.71215183892053,0,0,0,1,69,21,2016,57.45625,10.85615,251.44986939521627,6375.757383545076,utanför ANSSE-area,NA,Utanför ANSSE-area,0.076186,0,4.71215183892053,biomass_density,220
2016_1_80_22_58.4_11,0,0,0,0,0,0,1,80,22,2016,58.390249999999995,11.0475,269.0006991890327,6478.948966753985,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.067780000000000007,0,0,biomass_density,192
2016_1_81_23_58.3_10.8,0,0,0,0,0,0,1,81,23,2016,58.34025,10.84705,256.9509233846819,6474.094921249213,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.071946,0,0,biomass_density,94
2016_1_83_24_58.3_11,0,0,0,0,0,0,1,83,24,2016,58.31145,10.986699999999999,264.9264894274021,6470.395667874425,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.07579,0,0,biomass_density,131
2016_1_85_25_58.1_10.7,0,0,0,0,0,0,1,85,25,2016,58.085300000000004,10.735900000000001,248.6545075147451,6446.1517368274335,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080086,0,0,biomass_density,3
2016_1_95_26_57.9_11.2,0,0,0.0290275761973875,0,0,0,1,95,26,2016,57.87935,11.1995,274.6722014132669,6421.610817935498,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.0689,0,0.0290275761973875,biomass_density,189
2016_1_96_27_58.1_11.1,0,0,0,0,0,0,1,96,27,2016,58.0837,11.067250000000001,268.16127091415984,6444.7867122411735,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.080086,0,0,biomass_density,93
2016_3_22_11_57.8_10.9,0,0,0.0140510615577007,0,0,0,3,22,11,2016,57.80565,10.925650000000001,257.95318045768596,6414.360583655898,utanför ANSSE-area,NA,Utanför ANSSE-area,0.071169,0,0.0140510615577007,biomass_density,203
2016_3_24_12_57.8_10.3,0,0,0.0127577056542151,0,0,0,3,24,12,2016,57.84354999999999,10.31305,221.8854352965948,6420.931024914957,utanför ANSSE-area,NA,Utanför ANSSE-area,0.078384,0,0.0127577056542151,biomass_density,165
2016_3_31_16_58.6_10.6,0,0,0.0129708415481996,0,0,0,3,31,16,2016,58.62245,10.62665,246.1088928011678,6506.291664564821,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.077096,0,0.0129708415481996,biomass_density,88
2016_3_33_17_58.4_10.8,0,0,1.04015481373972,0,0,0,3,33,17,2016,58.4367,10.75965,252.51727869085224,6485.139595419599,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.08268,1.04015481373972,0,biomass_density,94
2016_3_36_18_58.4_11,0,0,0,0,0,0,3,36,18,2016,58.39465,11.0154,267.1550426447079,6479.549089791127,ANS-SE-AA-B_Skagerrak,NA,ANS-SE-SR-Nordsjon,0.056628,0,0,biomass_density,179
