"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","swept_area_km2","ANSSE_area","trend_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
3,139,24,2020,"A6_Monofilament (härva)","A_Plast",57.6699,11.2051,57.6511,11.1589,0.072723,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",13.7508078599618,1.51258886459579,"Plast"
3,139,24,2020,"C6_Övrig gummi","C_Gummi",57.6699,11.2051,57.6511,11.1589,0.072723,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",13.7508078599618,8.16797986881729,"Gummi"
3,140,25,2020,"A6_Monofilament (härva)","A_Plast",57.5909,11.3939,57.6177,11.3632,0.0595,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",16.8067226890756,0.302521008403361,"Plast"
3,140,25,2020,"A9_Buntband, plast","A_Plast",57.5909,11.3939,57.6177,11.3632,0.0595,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",16.8067226890756,0.0672268907563025,"Plast"
3,140,25,2020,"A3_Plastpåse","A_Plast",57.5909,11.3939,57.6177,11.3632,0.0595,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",16.8067226890756,0.168067226890756,"Plast"
3,141,26,2020,"A5_Monofilament","A_Plast",57.7691,11.2633,57.8001,11.2565,0.076604,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",52.216594433711,0.0261082972168555,"Plast"
3,142,27,2020,"A5_Monofilament","A_Plast",57.181,11.4473,57.1504,11.4528,0.080086,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",49.9463077192019,0.0249731538596009,"Plast"
3,144,29,2020,"A5_Monofilament","A_Plast",56.7977,11.8393,56.7828,11.8873,0.061002,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",32.7858103013016,0.0163929051506508,"Plast"
3,144,29,2020,"A6_Monofilament (härva)","A_Plast",56.7977,11.8393,56.7828,11.8873,0.061002,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",16.3929051506508,0.737680731779286,"Plast"
3,145,30,2020,"A5_Monofilament","A_Plast",56.6206,11.8293,56.5893,11.8207,0.066861,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",59.8256083516549,0.0299128041758275,"Plast"
3,145,30,2020,"F1_Kläder_trasor","F_Diverse",56.6206,11.8293,56.5893,11.8207,0.066861,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.9564020879137,2.3930243340662,"Diverse"
3,146,31,2020,"N_Inget","N_Inget",56.2171,10.9604,56.2486,10.9705,0.067564,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,147,32,2020,"A7_Syntetiskt rep","A_Plast",56.4536,11.0904,56.484,11.0958,0.064752,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.4435384235236,0.0926612305411416,"Plast"
3,147,32,2020,"A14_Övrig plast","A_Plast",56.4536,11.0904,56.484,11.0958,0.064752,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.4435384235236,2.77983691623425,"Plast"
3,147,32,2020,"A3_Plastpåse","A_Plast",56.4536,11.0904,56.484,11.0958,0.064752,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.4435384235236,0.494193229552755,"Plast"
3,148,33,2020,"N_Inget","N_Inget",56.3507,11.9138,56.3454,11.9689,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,149,34,2020,"N_Inget","N_Inget",56.3662,12.2628,56.397,12.2612,0.065455,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,150,35,2020,"N_Inget","N_Inget",56.3589,12.5511,56.3439,12.5951,0.060515,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,151,36,2020,"E5_Övrigt naturmaterial_även_koks_slagg","E_Naturmaterial",56.547,12.5599,56.5614,12.6106,0.066861,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",14.9564020879137,12.3839009287926,"Naturmaterial"
3,152,37,2020,"A5_Monofilament","A_Plast",56.8159,12.2104,56.8412,12.2425,0.065455,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",45.8330150485066,0.0152776716828355,"Plast"
3,152,37,2020,"A11_Plastbackar och behållare","A_Plast",56.8159,12.2104,56.8412,12.2425,0.065455,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",15.2776716828355,0.0916660300970132,"Plast"
3,153,38,2020,"N_Inget","N_Inget",56.8723,12.2948,56.8984,12.2649,0.065797,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,154,39,2020,"N_Inget","N_Inget",57.0153,12.2045,57.0458,12.1955,0.065455,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,155,40,2020,"N_Inget","N_Inget",57.184,12.0641,57.2027,12.0498,0.047439,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,156,41,2020,"A5_Monofilament","A_Plast",56.9271,11.6906,56.9539,11.6616,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",27.3515494652772,0.0136757747326386,"Plast"
3,156,41,2020,"A9_Buntband, plast","A_Plast",56.9271,11.6906,56.9539,11.6616,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.6757747326386,0.0136757747326386,"Plast"
3,156,41,2020,"A14_Övrig plast","A_Plast",56.9271,11.6906,56.9539,11.6616,0.073122,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.6757747326386,0.246163945187495,"Plast"
3,157,42,2020,"N_Inget","N_Inget",57.1038,11.8338,57.1332,11.8489,0.06816,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,158,43,2020,"N_Inget","N_Inget",57.1819,11.6598,57.2129,11.6631,0.072723,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,159,44,2020,"N_Inget","N_Inget",57.3132,11.5762,57.3437,11.5848,0.06852,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,160,45,2020,"A5_Monofilament","A_Plast",57.3749,11.3161,57.4055,11.3237,0.065455,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",30.5553433656711,0.0152776716828355,"Plast"
3,161,46,2020,"N_Inget","N_Inget",57.4423,10.8304,57.4643,10.8707,0.062334,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,162,47,2020,"N_Inget","N_Inget",57.6462,10.7705,57.6199,10.7398,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,1,1,2021,"N_Inget","N_Inget",57.8872,11.1885,57.8621,11.221,0.06778,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,2,2,2021,"A5_Monofilament","A_Plast",57.6998,11.346,57.6711,11.3641,0.06742,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",148.323939483833,0.0148323939483833,"Plast"
1,3,3,2021,"A5_Monofilament","A_Plast",57.5667,11.6218,57.5428,11.5865,0.0665,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",120.300751879699,0.0300751879699248,"Plast"
1,3,3,2021,"A3_Plastpåse","A_Plast",57.5667,11.6218,57.5428,11.5865,0.0665,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",15.0375939849624,0.180451127819549,"Plast"
1,4,4,2021,"A5_Monofilament","A_Plast",56.2278,10.9658,56.259,10.9761,0.07074,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",28.2725473565168,0.0141362736782584,"Plast"
1,5,5,2021,"A5_Monofilament","A_Plast",56.4529,11.0878,56.4839,11.0965,0.06964,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.3595634692705,0.0143595634692705,"Plast"
1,5,5,2021,"F1_Kläder_trasor","F_Diverse",56.4529,11.0878,56.4839,11.0965,0.06964,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",28.7191269385411,1.89546237794371,"Diverse"
1,6,6,2021,"A5_Monofilament","A_Plast",56.3475,11.9114,56.3461,11.9653,0.064391,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",31.0602413380752,0.0155301206690376,"Plast"
1,7,7,2021,"A5_Monofilament","A_Plast",56.3932,12.2595,56.3627,12.2645,0.064752,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",46.3306152705708,0.0154435384235236,"Plast"
1,8,8,2021,"A5_Monofilament","A_Plast",56.339,12.6133,56.3541,12.5637,0.07,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",14.2857142857143,0.0142857142857143,"Plast"
1,8,8,2021,"A3_Plastpåse","A_Plast",56.339,12.6133,56.3541,12.5637,0.07,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",28.5714285714286,0.2,"Plast"
1,9,9,2021,"N_Inget","N_Inget",56.5459,12.5532,56.5592,12.6052,0.067203,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,10,10,2021,"A5_Monofilament","A_Plast",56.8231,12.2216,56.8404,12.244,0.044688,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",22.3773720014322,0.0223773720014322,"Plast"
1,12,11,2021,"A5_Monofilament","A_Plast",56.6299,11.8316,56.5992,11.8219,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.4383482529599,0.0144383482529599,"Plast"
1,13,12,2021,"A14_Övrig plast","A_Plast",56.7835,11.8837,56.7991,11.8357,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.4383482529599,0.0144383482529599,"Plast"
1,13,12,2021,"A5_Monofilament","A_Plast",56.7835,11.8837,56.7991,11.8357,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.4383482529599,0.0144383482529599,"Plast"
1,14,13,2021,"A5_Monofilament","A_Plast",56.9234,11.6945,56.9503,11.6659,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.1982613189051,0.0151982613189051,"Plast"
1,14,13,2021,"A7_Syntetiskt rep","A_Plast",56.9234,11.6945,56.9503,11.6659,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",30.3965226378102,0.0607930452756205,"Plast"
1,15,14,2021,"A3_Plastpåse","A_Plast",57.1621,11.448,57.1927,11.4391,0.066158,"utanför ANSSE-area","Utanför ANSSE-area","SUP",15.1153299676532,0.513921218900209,"Plast"
1,16,15,2021,"N_Inget","N_Inget",57.776,8.7695,57.7551,8.7258,0.0805,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,17,16,2021,"A7_Syntetiskt rep","A_Plast",57.6341,8.8162,57.6137,8.7729,0.065455,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.2776716828355,0.0152776716828355,"Plast"
1,17,16,2021,"A14_Övrig plast","A_Plast",57.6341,8.8162,57.6137,8.7729,0.065455,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.2776716828355,1.13054770452983,"Plast"
1,17,16,2021,"A3_Plastpåse","A_Plast",57.6341,8.8162,57.6137,8.7729,0.065455,"utanför ANSSE-area","Utanför ANSSE-area","SUP",30.5553433656711,1.28332442135819,"Plast"
1,18,17,2021,"A3_Plastpåse","A_Plast",57.4272,8.5927,57.4132,8.5398,0.067203,"utanför ANSSE-area","Utanför ANSSE-area","SUP",44.6408642471318,0.803535556448373,"Plast"
1,18,17,2021,"A14_Övrig plast","A_Plast",57.4272,8.5927,57.4132,8.5398,0.067203,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.8802880823773,2.85701531181644,"Plast"
1,19,18,2021,"A14_Övrig plast","A_Plast",57.4553,8.5934,57.4536,8.5354,0.06964,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.3595634692705,0.0143595634692705,"Plast"
1,20,19,2021,"A5_Monofilament","A_Plast",56.6035,6.3666,56.6188,6.4161,0.066158,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",45.3459899029596,0.0151153299676532,"Plast"
1,21,20,2021,"N_Inget","N_Inget",56.9518,7.1063,56.9255,7.0746,0.0665,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,22,21,2021,"A6_Monofilament (härva)","A_Plast",57.1018,7.3164,57.0946,7.2598,0.066861,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.9564020879137,4.93561268901153,"Plast"
1,23,22,2021,"N_Inget","N_Inget",57.9006,5.4191,57.88,5.4674,0.080674,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,24,23,2021,"A5_Monofilament","A_Plast",57.3745,5.356,57.4018,5.391,0.07408,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.4989200863931,0.0134989200863931,"Plast"
1,24,23,2021,"E2_Rep","E_Naturmaterial",57.3745,5.356,57.4018,5.391,0.07408,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.4989200863931,0.0269978401727862,"Naturmaterial"
1,24,23,2021,"A14_Övrig plast","A_Plast",57.3745,5.356,57.4018,5.391,0.07408,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.4989200863931,0.701943844492441,"Plast"
1,25,24,2021,"A6_Monofilament (härva)","A_Plast",56.6143,5.2406,56.5972,5.1901,0.06897,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.4990575612585,0.434971726837756,"Plast"
1,26,25,2021,"A5_Monofilament","A_Plast",57.0862,6.3173,57.0761,6.2596,0.069673,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",43.0582865672499,0.0143527621890833,"Plast"
1,26,25,2021,"A10_Förpackningsband, plast","A_Plast",57.0862,6.3173,57.0761,6.2596,0.069673,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.3527621890833,0.889871255723164,"Plast"
1,26,25,2021,"A3_Plastpåse","A_Plast",57.0862,6.3173,57.0761,6.2596,0.069673,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.3527621890833,0.344466292537999,"Plast"
1,26,25,2021,"A14_Övrig plast","A_Plast",57.0862,6.3173,57.0761,6.2596,0.069673,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.3527621890833,3.70301264478349,"Plast"
1,27,26,2021,"A3_Plastpåse","A_Plast",57.879,9.821,57.8908,9.8752,0.06926,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.4383482529599,5.48657233612475,"Plast"
1,28,27,2021,"A5_Monofilament","A_Plast",57.9651,9.8264,57.9804,9.877,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",13.8226553320893,0.0138226553320893,"Plast"
1,28,27,2021,"F2_Skor","F_Diverse",57.9651,9.8264,57.9804,9.877,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.8226553320893,0.552906213283572,"Diverse"
1,29,28,2021,"A14_Övrig plast","A_Plast",58.0449,9.7419,58.064,9.7897,0.088425,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",11.3090189426067,0.0678541136556404,"Plast"
1,29,28,2021,"A3_Plastpåse","A_Plast",58.0449,9.7419,58.064,9.7897,0.088425,"utanför ANSSE-area","Utanför ANSSE-area","SUP",11.3090189426067,0.113090189426067,"Plast"
1,30,29,2021,"A2_Plastfilm","A_Plast",58.3279,10.8458,58.3591,10.8457,0.076186,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",26.2515422781088,0.0525030845562177,"Plast"
1,31,30,2021,"N_Inget","N_Inget",58.2972,10.9722,58.3265,10.9994,0.07334,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,32,31,2021,"N_Inget","N_Inget",58.2613,11.1615,58.2325,11.1865,0.07038,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,33,32,2021,"A5_Monofilament","A_Plast",58.6622,10.8226,58.6327,10.84,0.072345,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.8226553320893,0.0138226553320893,"Plast"
1,34,33,2021,"A3_Plastpåse","A_Plast",58.5932,10.9035,58.5636,10.8884,0.06816,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",14.6713615023474,2.37676056338028,"Plast"
1,35,34,2021,"N_Inget","N_Inget",58.5444,10.8449,58.5136,10.843,0.0689,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,36,35,2021,"A5_Monofilament","A_Plast",58.4628,11.1336,58.4937,11.1253,0.07112,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",14.0607424071991,0.0140607424071991,"Plast"
1,37,36,2021,"A3_Plastpåse","A_Plast",57.6557,10.9865,57.6787,10.9488,0.06816,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.6713615023474,0.0880281690140845,"Plast"
1,37,36,2021,"A6_Monofilament (härva)","A_Plast",57.6557,10.9865,57.6787,10.9488,0.06816,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.6713615023474,0.293427230046948,"Plast"
1,38,37,2021,"A3_Plastpåse","A_Plast",57.8196,11.0404,57.8083,10.9863,0.0689,"utanför ANSSE-area","Utanför ANSSE-area","SUP",14.5137880986938,0.0145137880986938,"Plast"
1,38,37,2021,"A5_Monofilament","A_Plast",57.8196,11.0404,57.8083,10.9863,0.0689,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.5137880986938,0.0145137880986938,"Plast"
1,39,38,2021,"N_Inget","N_Inget",57.8446,10.9243,57.864,10.9698,0.065797,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,40,39,2021,"A3_Plastpåse","A_Plast",58.05,11.0833,58.0806,11.0717,0.076186,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.1257711390544,0.0262515422781088,"Plast"
1,40,39,2021,"A6_Monofilament (härva)","A_Plast",58.05,11.0833,58.0806,11.0717,0.076186,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",13.1257711390544,4.1739952222193,"Plast"
1,40,39,2021,"F1_Kläder_trasor","F_Diverse",58.05,11.0833,58.0806,11.0717,0.076186,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","OTHER",13.1257711390544,5.53907542068096,"Diverse"
1,41,40,2021,"A3_Plastpåse","A_Plast",57.1319,11.8504,57.1024,11.8324,0.065797,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",30.3965226378102,0.334361749015913,"Plast"
1,42,41,2021,"A5_Monofilament","A_Plast",57.1803,12.0699,57.2085,12.0494,0.065797,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",30.3965226378102,0.0151982613189051,"Plast"
1,43,42,2021,"A5_Monofilament","A_Plast",57.0152,12.208,57.0425,12.1942,0.059812,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","FISHERY",16.7190530328362,0.0167190530328362,"Plast"
1,44,43,2021,"D2_Glasflaska","D_Glas",56.9009,12.2653,56.8816,12.2802,0.044346,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","OTHER",22.5499481351193,4.5550895232941,"Glas"
1,45,44,2021,"N_Inget","N_Inget",57.1921,11.6601,57.2214,11.6516,0.06742,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,46,45,2021,"N_Inget","N_Inget",57.3073,11.5743,57.3377,11.5835,0.06852,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
1,47,46,2021,"N_Inget","N_Inget",57.3737,11.3161,57.4047,11.3219,0.062334,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,48,47,2021,"N_Inget","N_Inget",57.4419,10.8321,57.458,10.863,0.049267,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,49,48,2021,"A1_Plastflaska","A_Plast",57.8294,10.6452,57.8315,10.5875,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","SUP",13.8226553320893,0.3870343492985,"Plast"
1,49,48,2021,"A3_Plastpåse","A_Plast",57.8294,10.6452,57.8315,10.5875,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","SUP",27.6453106641786,2.21162485313429,"Plast"
1,49,48,2021,"A14_Övrig plast","A_Plast",57.8294,10.6452,57.8315,10.5875,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",27.6453106641786,2.7092404450895,"Plast"
1,49,48,2021,"F1_Kläder_trasor","F_Diverse",57.8294,10.6452,57.8315,10.5875,0.072345,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",13.8226553320893,26.1248185776488,"Diverse"
1,50,49,2021,"A6_Monofilament (härva)","A_Plast",57.7495,10.1781,57.7396,10.1224,0.07,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",14.2857142857143,0.314285714285714,"Plast"
1,50,49,2021,"A10_Förpackningsband, plast","A_Plast",57.7495,10.1781,57.7396,10.1224,0.07,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",14.2857142857143,0.171428571428571,"Plast"
1,51,50,2021,"N_Inget","N_Inget",57.7406,9.728,57.7524,9.7799,0.060336,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
1,52,51,2021,"A6_Monofilament (härva)","A_Plast",58.0078,9.8169,58.0272,9.862,0.078798,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",12.6906774283611,0.101525419426889,"Plast"
1,52,51,2021,"F1_Kläder_trasor","F_Diverse",58.0078,9.8169,58.0272,9.862,0.078798,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.6906774283611,3.4264829056575,"Diverse"
1,52,51,2021,"A3_Plastpåse","A_Plast",58.0078,9.8169,58.0272,9.862,0.078798,"utanför ANSSE-area","Utanför ANSSE-area","SUP",12.6906774283611,3.32495748623061,"Plast"
1,53,52,2021,"A3_Plastpåse","A_Plast",58.0609,10.7422,58.0908,10.729,0.078798,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",25.3813548567222,2.20817787253484,"Plast"
3,128,1,2021,"A7_Syntetiskt rep","A_Plast",58.4392,11.1421,58.47,11.155,0.077,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",38.961038961039,0.012987012987013,"Plast"
3,128,1,2021,"A6_Monofilament (härva)","A_Plast",58.4392,11.1421,58.47,11.155,0.077,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",12.987012987013,0.0779220779220779,"Plast"
3,129,2,2021,"N_Inget","N_Inget",58.7961,10.7582,58.8226,10.7919,0.077814,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,130,3,2021,"A14_Övrig plast","A_Plast",58.8596,10.3469,58.8525,10.2876,0.080937,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",12.35528868132,0.0247105773626401,"Plast"
3,131,4,2021,"A7_Syntetiskt rep","A_Plast",58.2799,10.9583,58.2496,10.9671,0.074976,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","FISHERY",26.6752027315408,0.0133376013657704,"Plast"
3,131,4,2021,"A3_Plastpåse","A_Plast",58.2799,10.9583,58.2496,10.9671,0.074976,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",13.3376013657704,0.0266752027315408,"Plast"
3,131,4,2021,"F1_Kläder_trasor","F_Diverse",58.2799,10.9583,58.2496,10.9671,0.074976,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","OTHER",13.3376013657704,0.533504054630815,"Diverse"
3,132,5,2021,"A3_Plastpåse","A_Plast",58.0838,11.1113,58.0673,11.1202,0.042372,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","SUP",23.6004908902105,3.06806381572737,"Plast"
3,133,6,2021,"C5_Handskar_gummi","C_Gummi",57.9629,11.1711,57.9349,11.1985,0.080937,"ANS-SE-AA-B_Skagerrak","ANS-SE-SR-Nordsjon","OTHER",12.35528868132,1.1119759813188,"Gummi"
3,134,7,2021,"N_Inget","N_Inget",57.6955,11.3455,57.6662,11.3656,0.064647510637341,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,135,8,2021,"N_Inget","N_Inget",57.6707,11.2063,57.6521,11.1601,0.069924024723352,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,136,9,2021,"N_Inget","N_Inget",56.5922,11.8207,56.6224,11.8314,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,137,10,2021,"A7_Syntetiskt rep","A_Plast",56.4478,11.0861,56.4781,11.0938,0.061344,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",16.301512780386,0.016301512780386,"Plast"
3,139,12,2021,"A14_Övrig plast","A_Plast",56.2561,10.9693,56.2243,10.9594,0.064674,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.4621640844853,0.154621640844853,"Plast"
3,139,12,2021,"A7_Syntetiskt rep","A_Plast",56.2561,10.9693,56.2243,10.9594,0.064674,"utanför ANSSE-area","Utanför ANSSE-area","FISHERY",15.4621640844853,0.0154621640844853,"Plast"
3,139,12,2021,"B8_Övrig metall","B_Metall",56.2561,10.9693,56.2243,10.9594,0.064674,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",15.4621640844853,0.0309243281689705,"Metall"
3,139,12,2021,"F1_Kläder_trasor","F_Diverse",56.2561,10.9693,56.2243,10.9594,0.064674,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",30.9243281689705,0.989578501407057,"Diverse"
3,140,13,2021,"N_Inget","N_Inget",56.547,12.5551,56.5589,12.6057,0.06816,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,141,14,2021,"N_Inget","N_Inget",56.3408,12.6074,56.3552,12.5578,0.066158,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","Inget",0,0,"Inget"
3,142,15,2021,"A3_Plastpåse","A_Plast",56.404,12.2595,56.3722,12.2617,0.067203,"ANS-SE-AA-B_Kattegatt","ANS-SE-SR-Nordsjon","SUP",14.8802880823773,0.0297605761647546,"Plast"
3,143,16,2021,"N_Inget","N_Inget",56.3466,11.964,56.3514,11.9084,0.06964,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,144,17,2021,"N_Inget","N_Inget",57.4405,10.8303,57.4634,10.8682,0.06852,"utanför ANSSE-area","Utanför ANSSE-area","Inget",0,0,"Inget"
3,145,18,2021,"F3_Övrigt_diverse","F_Diverse",57.6211,10.7403,57.6412,10.7625,0.049267,"utanför ANSSE-area","Utanför ANSSE-area","OTHER",20.2975622627722,122.089837010575,"Diverse"
