haul_id,plast_a,sup_a,fishery_a,tot_a,plast_b,quarter,st_no,haul_no,year,lat,lon,X,Y,ansse_area,balse_area,trend_area,swept_area_km2,sup_b,fishery_b,var,depth,tot_b
2016_1_10_5_55.8_15.3,22.4982001439884,11.2491000719942,0,0,0.1912347012239022,1,10,5,2016,55.77035,15.27035,516.960961911521,6180.553728014146,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.088896,0.0112491000719942,0,biomass_density,54.959999084472656,0
2016_1_12_6_55.8_15.3,34.5992826415398,23.0661884276932,11.5330942138466,0,1.360905117233903,1,12,6,2016,55.8136,15.305,519.1136031404498,6185.376171239552,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.086707,1.23404108088159,0.126864036352313,biomass_density,54.720001220703125,0
2016_1_14_7_55.9_15.3,11.1726850196639,11.1726850196639,0,0,3.15069717554523,1,14,7,2016,55.939750000000004,15.34085,521.2910826197825,6199.426424215786,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.089504,3.15069717554523,0,biomass_density,46.380001068115234,0
2016_1_16_8_55.9_15.6,48.0567069141588,36.0425301856191,0,36.042530185619,17.949180032438246,1,16,8,2016,55.8947,15.5672,535.470932685438,6194.505460571089,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.083235,0.528623776055746,0,biomass_density,50.84000015258789,0.264311888027873
2016_1_18_9_55.8_17.7,21.9666765516712,21.9666765516712,0,10.9833382758356,0.2526167803442176,1,18,9,2016,55.79225,17.6906,668.6831084776153,6186.234440771615,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.091047,0.2526167803442176,0,biomass_density,56.060001373291016,0.0109833382758356
2016_1_2_1_55.5_14.5,21.6682376138937,21.6682376138937,0,0,0.368360039436192,1,2,1,2016,55.459500000000006,14.505700000000001,468.74287009123293,6146.0371257614115,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.092301,0.368360039436192,0,biomass_density,58.150001525878906,0
2016_1_20_10_55.9_17.7,11.2491000719942,11.2491000719942,0,11.2491000719942,0.0224982001439885,1,20,10,2016,55.9022,17.735149999999997,670.9917517603903,6198.575538246149,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088896,0.0224982001439885,0,biomass_density,61.47999954223633,0.269978401727862
2016_1_21_11_56.1_17.8,247.4802015838728,168.7365010799132,11.2491000719942,191.2347012239021,15.804985601151918,1,21,11,2016,56.099000000000004,17.808149999999998,674.6638068855807,6220.651895693154,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088896,15.11879049676027,0.157487401007919,biomass_density,66.160003662109375,8.03185745140388
2016_1_23_12_56.3_18.4,83.993280537557,83.993280537557,0,35.9971202303816,7.7993760499160105,1,23,12,2016,56.3337,18.419150000000002,711.3554946711553,6248.47168957069,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08334,7.7993760499160105,0,biomass_density,41.5,7.63138948884089
2016_1_25_13_56.2_18.4,15.1515151515152,15.1515151515152,0,30.3030303030304,0.0151515151515152,1,25,13,2016,56.20225000000001,18.3601,708.4208455179992,6233.670811792018,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.066,0.0151515151515152,0,biomass_density,68.23999786376953,10.166666666666645
2016_1_30_14_55.9_18.7,9.9312755730346,9.9312755730346,0,0,0.0198625511460692,1,30,14,2016,55.91825,18.658450000000002,728.5931521760432,6203.028989910834,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.100692,0.0198625511460692,0,biomass_density,112.91999816894531,0
2016_1_31_15_56_18.9,0,0,0,0,0,1,31,15,2016,56.02815,18.9199,744.226294048662,6216.145416309236,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.096565,0,0,biomass_density,120.9000015258789,0
2016_1_34_16_56.4_18.6,31.7621649091602,31.7621649091602,0,10.5873883030534,0.211747766061068,1,34,16,2016,56.39935,18.6127,722.9300497651526,6256.384688063922,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.094452,0.211747766061068,0,biomass_density,80.19999694824219,0.190572989454961
2016_1_37_18_56.4_18.5,0,0,0,0,0,1,37,18,2016,56.38565,18.48115,714.8936020873215,6254.442015843922,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08334,0,0,biomass_density,37.75,0
2016_1_4_2_55.6_14.6,0,0,0,0,0,1,4,2,2016,55.6064,14.5855,473.8865086869747,6162.352327891712,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.090688,0,0,biomass_density,63.95000076293945,0
2016_1_41_20_57.2_18.8,49.6512003177677,49.6512003177677,0,0,0.8813088056403766,1,41,20,2016,57.1645,18.8033,729.9524228822668,6342.114039096752,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.080562,0.8813088056403766,0,biomass_density,40.349998474121094,0
2016_1_46_22_57.3_19.1,46.447897071460105,34.8359228035951,0,104.50776841078499,0.301911330964491,1,46,22,2016,57.3124,19.0661,744.8478152721915,6359.478669066942,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.086118,0.278687382428761,0,biomass_density,67.6500015258789,7.675514991058787
2016_1_49_24_57.7_19.1,0,0,0,0,0,1,49,24,2016,57.68025,19.0766,743.0208879728403,6400.423263053208,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.077784,0,0,biomass_density,36.599998474121094,0
2016_1_53_25_57.7_19.4,21.4606090520848,21.4606090520848,0,32.190913578127194,3.0795973989741774,1,53,25,2016,57.7013,19.38235,761.0814247747026,6403.901951328892,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.093194,3.0795973989741774,0,biomass_density,73.4000015258789,2.2211730368907863
2016_1_55_26_57.9_19.4,11.5330942138466,0,0,11.5330942138466,13.4706540417729,1,55,26,2016,57.88605,19.42505,762.2781023610548,6424.608978597365,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.086707,0,0,biomass_density,49.79999923706055,0.184529507421546
2016_1_6_3_55.7_14.5,35.7525920629245,23.835061375283,11.9175306876415,35.7525920629245,0.405196043379812,1,6,3,2016,55.6905,14.516,469.57332021877824,6171.740100358109,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08391,0.381360982004529,0.023835061375283,biomass_density,47.70000076293945,2.0736503396496273
2016_1_65_31_57.5_17.6,11.4593479631009,11.4593479631009,0,0,0.0229186959262018,1,65,31,2016,57.4861,17.5644,653.7234296870793,6374.400096474932,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.087265,0.0229186959262018,0,biomass_density,73.4000015258789,0
2016_1_67_32_57.1_17.3,0,0,0,44.996400287977,0,1,67,32,2016,57.1139,17.28765,638.5299511777142,6332.3877151834595,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088896,0,0,biomass_density,72.19999694824219,9.98920086393088
2016_1_73_35_56.6_16.8,11.2491000719942,11.2491000719942,0,112.491000719942,0.044996400287977,1,73,35,2016,56.56175,16.848,613.57063076818,6270.132293873722,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088896,0.044996400287977,0,biomass_density,62.099998474121094,7.51439884809215
2016_1_75_36_56.5_17,89.9928005759537,44.9964002879769,11.2491000719942,517.4586033117339,3.6222102231821465,1,75,36,2016,56.469899999999996,16.963250000000002,620.9445951674836,6260.107747787108,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088896,0.6974442044636424,0.0112491000719942,biomass_density,70.05000305175781,87.67548596112312
2016_1_76_37_56.4_18.5,12.4982814862956,12.4982814862956,0,12.4982814862956,0.0249965629725913,1,76,37,2016,56.39645,18.478749999999998,714.6847028047384,6255.635745243733,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.080011,0.0249965629725913,0,biomass_density,35.20000076293945,2.77461848995763
2016_1_78_38_56.3_18.5,12.0816721034191,0,12.0816721034191,24.1633442068382,1.57061737344448,1,78,38,2016,56.34025,18.477,714.8929829816932,6249.379452821251,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08277,0,1.57061737344448,biomass_density,56.650001525878906,14.522169868309806
2016_1_8_4_55.7_14.4,0,0,0,12.4982814862956,0,1,8,4,2016,55.704899999999995,14.389050000000001,461.6068187098938,6173.405659294784,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.080011,0,0,biomass_density,36.5,0.549924385397008
2016_1_81_39_56.3_17.9,23.835061375283,11.9175306876415,0,0,1.430103682516986,1,81,39,2016,56.250150000000005,17.87625,678.1963947526156,6237.641387167813,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08391,0.286020736503396,0,biomass_density,42.880001068115234,0
2016_1_83_40_56.1_17.4,36.7489434678753,0,36.7489434678753,12.2496478226251,0.0979971825810008,1,83,40,2016,56.07785,17.39235,648.8892716905932,6217.324077863911,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.081635,0,0.0979971825810008,biomass_density,40.68000030517578,0.465486617259754
2016_1_84_41_55.8_16.7,23.9980801535877,23.9980801535877,0,11.9990400767939,0.215982721382289,1,84,41,2016,55.783500000000004,16.7035,606.8309569807294,6183.2975643216305,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08334,0.215982721382289,0,biomass_density,48.86000061035156,3.52771778257739
2016_1_87_42_55.9_16.5,24.1633442068382,0,24.1633442068382,0,0.193306753654706,1,87,42,2016,55.86485,16.4555,591.0892612454197,6191.99566162971,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08277,0,0.193306753654706,biomass_density,52.13999938964844,0
2016_1_89_43_55.8_16.3,32.7246547548923,0,32.7246547548923,0,0.163623273774462,1,89,43,2016,55.7573,16.33355,583.688288793775,6179.873428346986,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.091674,0,0.163623273774462,biomass_density,62.18000030517578,0
2016_1_91_44_55.9_16,0,0,0,256.97175545226986,0,1,91,44,2016,55.8701,16.04525,565.4071047656521,6192.116101495608,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.089504,0,0,biomass_density,54,2.9495888451912777
2016_1_93_45_55.8_15.9,22.3453700393278,11.1726850196639,0,122.89953521630311,0.994368966750089,1,93,45,2016,55.7975,15.9326,558.4670351231078,6183.935812689385,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.089504,0.849124061494458,0,biomass_density,59.79999923706055,115.13451912763662
2016_1_95_46_55.8_15.3,0,0,0,0,0,1,95,46,2016,55.831050000000005,15.277249999999999,517.3668091897343,6187.310934788614,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.092301,0,0,biomass_density,50.79999923706055,0
2016_1_97_47_55.7_15.3,0,0,0,192.551649148242,0,1,97,47,2016,55.7375,15.34435,521.6216486572814,6176.9183736223795,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.088288,0,0,biomass_density,59.939998626708984,5.38011960855382
2016_4_11_6_56.2_18.4,10.5154682538013,10.5154682538013,0,0,0.525773412690067,4,11,6,2016,56.229,18.4406,713.2631765493525,6236.892505662174,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.095098,0.525773412690067,0,biomass_density,71.04000091552734,0
2016_4_15_7_55.9_18.6,19.9984001279898,19.9984001279898,0,9.99920006399488,50.1759859211263,4,15,7,2016,55.91935,18.61395,725.8076144654407,6203.005047769104,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.100008,50.1759859211263,0,biomass_density,112.80000305175781,0.00999920006399488
2016_4_17_8_56.3_18.7,99.312755730346,49.656377865173,9.9312755730346,417.11357406745316,6.9916180034163595,4,17,8,2016,56.3326,18.70675,729.130945392143,6249.2701818559935,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.100692,6.792992491955667,0.0794502045842768,biomass_density,112.62000274658203,18.889286139911793
2016_4_18_9_56.4_18.5,67.9594055817325,33.9797027908663,11.3265675969554,56.632837984777,1.563066328379847,4,18,9,2016,56.35095,18.491,715.6973948499561,6250.6133736622505,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088288,0.702247191011236,0.54367524465386,biomass_density,56.70000076293945,7.249003262051472
2016_4_2_1_55.8_15.3,93.10986964618249,11.6387337057728,81.4711359404097,11.6387337057728,0.0814711359404097,4,2,1,2016,55.8159,15.3093,519.3819295598227,6185.6333408639775,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08592,0.0116387337057728,0.0698324022346369,biomass_density,54.52000045776367,0.0698324022346369
2016_4_21_10_57.2_18.8,11.7687210930788,11.7687210930788,0,23.5374421861576,0.0117687210930788,4,21,10,2016,57.20445,18.8385,731.828816914143,6346.676450649755,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.084971,0.0117687210930788,0,biomass_density,41.70000076293945,0.17653081639618182
2016_4_26_13_57.7_19.2,0,0,0,65.9004639392661,0,4,26,13,2016,57.712199999999996,19.1605,747.8002886330804,6404.2802810221965,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.075872,0,0,biomass_density,42.849998474121094,17.345002108814874
2016_4_30_15_57.9_19.4,12.4404413868604,12.4404413868604,0,12.4404413868604,0.0746426483211624,4,30,15,2016,57.89545,19.430500000000002,762.5322570718928,6425.675295803619,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.080383,0.0746426483211624,0,biomass_density,48.599998474121094,9.90259134394088
2016_4_39_19_57.5_17.6,32.0780137293899,0,32.0780137293899,64.1560274587797,0.0641560274587798,4,39,19,2016,57.4851,17.5621,653.5897934176542,6374.28361613727,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.093522,0,0.0641560274587798,biomass_density,73.12000274658203,0.28870212356450897
2016_4_4_2_55.8_15.8,86.67295045557461,0,86.67295045557461,130.009425683362,0.043336475227787295,4,4,2,2016,55.75635,15.8045,550.4895060186687,6179.255569958035,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.092301,0,0.043336475227787295,biomass_density,55.04999923706055,1.46260603893782
2016_4_41_20_57.1_17.3,32.9500148275067,0,32.9500148275067,175.7334124133689,0.109833382758356,4,41,20,2016,57.11475,17.287799999999997,638.5358591715484,6332.482608673722,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.091047,0,0.109833382758356,biomass_density,72.0999984741211,45.22938701989087
2016_4_43_21_57_17.2,32.7246547548924,10.9082182516308,10.9082182516308,381.787638807077,0.42542051181359986,4,43,21,2016,56.95335,17.18125,632.659084808259,6314.310150146982,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.091674,0.272705456290769,0.0654493095097847,biomass_density,72.05000305175781,24.423500665401363
2016_4_47_23_57_18,220.426157237325,0,220.426157237325,20.9929673559358,0.125957804135615,4,47,23,2016,57.01045,17.95365,679.345345736097,6322.427927423812,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.09527,0,0.125957804135615,biomass_density,62.75,19.96431195549494
2016_4_48_24_56.7_17,301.415576726412,0,301.415576726412,236.82652457075167,0.215296840518865,4,48,24,2016,56.7155,16.9896,621.7750403641791,6287.485201091593,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.092895,0,0.215296840518865,biomass_density,65.6500015258789,9.66682813929705
2016_4_50_25_56.6_16.8,78.5990505234697,0,78.5990505234697,282.956581884491,0.0628792404187757,4,50,25,2016,56.5623,16.84785,613.5597658034709,6270.193252330555,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.063614,0,0.0628792404187757,biomass_density,62.25,19.1467287075172
2016_4_56_28_56.4_16.8,10.8341188069468,0,0,75.8388316486278,5.41705940347342,4,56,28,2016,56.44135,16.769399999999997,609.0859685357783,6256.60622849964,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.092301,0,0,biomass_density,60.54999923706055,2.578520276053347
2016_4_6_3_55.8_17.7,10.1497081958894,0,10.1497081958894,50.7485409794469,0.0101497081958894,4,6,3,2016,55.789,17.6921,668.7911826129082,6185.876538628917,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.098525,0,0.0101497081958894,biomass_density,57.380001068115234,5.56204009134738
2016_4_60_30_55.7_14.5,12.3284800216981,0,12.3284800216981,12.3284800216981,0.0246569600433963,4,60,30,2016,55.69285,14.5224,469.9774538665628,6171.998843676632,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.081113,0,0.0246569600433963,biomass_density,47.79999923706055,2.66295168468679
2016_4_62_31_55.7_14.5,35.2858151023289,35.2858151023289,0,23.523876734886,0.39990590449306085,4,62,31,2016,55.666250000000005,14.5084,469.0764257575958,6169.044679102483,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08502,0.39990590449306085,0,biomass_density,49.20000076293945,18.842625264643658
2016_4_7_4_56.1_18.1,22.3453700393278,11.1726850196639,11.1726850196639,11.1726850196639,0.3798712906685739,4,7,4,2016,56.1032,18.105649999999997,693.1404140489299,6221.912136137381,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.089504,0.357525920629246,0.0223453700393279,biomass_density,56.58000183105469,0.0893814801573114
2017_1_1_1_55.7_14.3,0,0,0,0,0,1,1,1,2017,55.710350000000005,14.34865,459.0737465036293,6174.035291338303,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.079489,0,0,biomass_density,33.15999984741211,0
2017_1_10_5_55.9_15.4,13.2417007640461,13.2417007640461,0,13.2417007640461,0.0264834015280923,1,10,5,2017,55.9494,15.4034,525.1919606339557,6200.521446587891,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.075519,0.0264834015280923,0,biomass_density,44.75,1.78762960314623
2017_1_101_51_55.7_14.4,25.2041536445206,12.6020768222603,0,12.6020768222603,0.7057163020465772,1,101,51,2017,55.70435,14.36435,460.0540886389267,6173.358400549345,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.079352,0.0504083072890412,0,biomass_density,34.459999084472656,3.55378566387741
2017_1_12_6_55.8_15.4,0,0,0,0,0,1,12,6,2017,55.8204,15.41225,525.8301562839426,6186.1677629707965,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.079352,0,0,biomass_density,50.279998779296875,0
2017_1_14_7_55.8_15.5,24.9965629725912,24.9965629725912,0,24.9965629725912,0.724900326205147,1,14,7,2017,55.8381,15.54725,534.2731381103698,6188.196230716207,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.080011,0.724900326205147,0,biomass_density,44.95000076293945,1.649773156191022
2017_1_15_8_55.8_15.8,23.2207128758852,23.2207128758852,0,11.6103564379426,0.766283524904215,1,15,8,2017,55.80435,15.818,551.2736629828146,6184.607365420186,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08613,0.766283524904215,0,biomass_density,55.400001525878906,0.348310693138279
2017_1_17_9_55.8_15.9,35.0631136044882,23.3754090696588,11.6877045348294,35.0631136044882,0.2921926133707336,1,17,9,2017,55.79775,15.93945,558.896087404996,6183.969437422064,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.08556,0.2805049088359042,0.0116877045348294,biomass_density,60.119998931884766,8.391771856007491
2017_1_22_11_57.2_18.8,25.5375657592318,25.5375657592318,0,0,0.1787629603146227,1,22,11,2017,57.16635,18.8042,729.9953095639258,6342.322828679102,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.078316,0.1787629603146227,0,biomass_density,39.650001525878906,0
2017_1_24_12_57.2_18.8,22.7650420015024,22.7650420015024,0,0,5.14489949233956,1,24,12,2017,57.17175,18.849249999999998,732.6833187914884,6343.076370676044,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.087854,5.14489949233956,0,biomass_density,49.45000076293945,0
2017_1_26_13_57.2_18.8,23.6826524570752,11.8413262285376,11.8413262285376,0,0.1894612196566012,1,26,13,2017,57.2024,18.83735,731.7722597885306,6346.4445441982325,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08445,0.165778567199526,0.0236826524570752,biomass_density,41.849998474121094,0
2017_1_28_14_57.3_19.1,10.7648420259433,10.7648420259433,0,21.5296840518866,0.0215296840518865,1,28,14,2017,57.3245,19.11575,747.7539550857774,6361.004042471659,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.092895,0.0215296840518865,0,biomass_density,77.5,3.1110393454976033
2017_1_3_2_55.7_14.4,14.801657785672,14.801657785672,0,0,0.473653049141504,1,3,2,2017,55.705349999999996,14.390149999999998,461.6763841031001,6173.455131210627,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.06756,0.473653049141504,0,biomass_density,36.400001525878906,0
2017_1_30_15_57.9_19.4,15.7336605934737,15.7336605934737,0,15.7336605934737,0.110135624154316,1,30,15,2017,57.8805,19.42185,762.1290151850444,6423.97947620863,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.063558,0.110135624154316,0,biomass_density,48.650001525878906,0.0786683029673684
2017_1_31_16_58.3_19.2,0,0,0,22.3453700393278,0,1,31,16,2017,58.27895,19.1841,745.2950033287092,6467.391040608852,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.089504,0,0,biomass_density,54.650001525878906,0.469252770825885
2017_1_40_20_57.4_16.9,24.0987083092346,0,0,0,9.92866782340467,1,40,20,2017,57.37065,16.905700000000003,614.6050361254312,6360.251534737144,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.041496,0,0,biomass_density,44,0
2017_1_42_21_57.4_17,11.3106818078994,0,0,33.9320454236982,0.0452427272315975,1,42,21,2017,57.42975,17.011499999999998,620.7719576155739,6367.012207150897,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.088412,0,0,biomass_density,54.779998779296875,5.745826358412886
2017_1_44_22_57.3_17.4,11.101243339254,0,0,111.01243339254,0.044404973357016,1,44,22,2017,57.337,17.41935,645.621284165598,6357.489088420687,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.09008,0,0,biomass_density,72.19999694824219,8.03730017761989
2017_1_52_27_56.6_16.9,0,0,0,21.2363821699335,0,1,52,27,2017,56.5664,16.8504,613.7041538196355,6270.65374106377,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.047089,0,0,biomass_density,61.95000076293945,14.4832126398947
2017_1_54_28_56.4_16.8,0,0,0,23.523876734886,0,1,54,28,2017,56.4392,16.7675,608.9749978928132,6256.363952958904,NA,BAL-SE-AA-B_V_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08502,0,0,biomass_density,60.400001525878906,18.6426723123971
2017_1_55_29_56.1_17.4,11.9358804502214,0,0,0,0.620665783411513,1,55,29,2017,56.079750000000004,17.39765,649.2117026724898,6217.546920945475,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.083781,0,0,biomass_density,40.70000076293945,0
2017_1_57_30_56.1_17.7,0,0,0,23.6826524570752,0,1,57,30,2017,56.1471,17.7239,669.2136918378094,6225.79303626836,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08445,0,0,biomass_density,48.540000915527344,1.065719360568383
2017_1_6_3_55.7_14.5,14.0252454417952,14.0252454417952,0,28.0504908835904,0.112201963534362,1,6,3,2017,55.69225,14.52125,469.90470311835566,6171.93256787251,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.0713,0.112201963534362,0,biomass_density,48.20000076293945,1.87938288920056
2017_1_60_31_56.2_17.9,0,0,0,0,0,1,60,31,2017,56.24825,17.87505,678.1308996127642,6237.426911464702,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.087854,0,0,biomass_density,44.36000061035156,0
2017_1_61_32_56.2_18.4,32.5510237296963,0,0,0,0.455714332215748,1,61,32,2017,56.194500000000005,18.35435,708.1063232391992,6232.791414274401,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.061442,0,0,biomass_density,69.0199966430664,0
2017_1_64_33_56.3_18.4,23.3754090696588,11.6877045348294,0,0,5.680224403927069,1,64,33,2017,56.33025000000001,18.4141,711.0625233421833,6248.072451810576,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08556,0.0233754090696587,0,biomass_density,41.47999954223633,0
2017_1_66_34_56.3_18.5,23.2207128758852,11.6103564379426,11.6103564379426,58.051782189713,1.92731916869848,1,66,34,2017,56.34,18.477,714.8943892193363,6249.351646726433,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.08613,0.39475211889005,1.53256704980843,biomass_density,56.650001525878906,22.918843608498772
2017_1_7_4_55.7_14.8,0,0,0,12.6020768222603,0,1,7,4,2017,55.67505,14.755749999999999,484.6391101827672,6169.9415327010165,NA,BAL-SE-AA-U_Bornholmshavet_och_Hanobukten,BAL-SE-RG-Ostersjon,0.079352,0,0,biomass_density,55.220001220703125,0.0504083072890412
2017_1_73_37_56.4_18.5,111.2594570538496,86.5351332641052,0,24.7243237897444,0.358502694951294,1,73,37,2017,56.3823,18.4771,714.662565848613,6254.056760386891,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.080892,0.247243237897444,0,biomass_density,38.25,0.0494486475794888
2017_1_74_38_56.3_18.5,46.4997326265374,46.4997326265374,0,69.7495989398061,0.325498128385762,1,74,38,2017,56.2889,18.53765,718.9333771750706,6243.859372540693,NA,BAL-SE-AA-B_O_Gotlandshavet,BAL-SE-RG-Ostersjon,0.043011,0.325498128385762,0,biomass_density,78.37999725341797,363.20941154588326
